% Conversion of CEAREX frequency data
% SEACAT sensor: 40
% Data every 1 minutes begining 22:00 04/07/89 , GMT
%Temperature calibration constants:
% .36738E-02 .58023E-03 .10956E-04 .22664E-06 .23576E+04
%Conductivity calibration constants:
% .12942E-04 .50860E+00-.42353E+01 .53138E-03 .43000E+01
%T adjusted:     .000, C adjusted:     .000
%Temp (C), Conductivity (mmho/cm), Salinity (%)
%
  .1173 28.57584 34.45931
  .2011 28.66837 34.43475
  .2284 28.75874 34.43374
  .2566 28.82436 34.44484
  .2115 28.87492 34.45792
  .1757 28.86631 34.44511
 -.0328 28.86738 34.46585
 -.0829 28.80066 34.50457
 -.1700 28.73073 34.50373
 -.3769 28.65651 34.50024
 -.4197 28.56397 34.54158
 -.4549 28.40373 34.43403
 -.5206 28.30157 34.37036
 -.5158 28.14888 34.23918
 -.5311 28.14026 34.26170
 -.5358 28.11875 34.25845
 -.4806 28.13380 34.29422
 -.4558 28.16713 34.31558
 -.4292 28.19402 34.32598
 -.3978 28.22198 34.33562
 -.3797 28.24780 34.33856
 -.3626 28.26501 34.33560
 -.3503 28.28007 34.33311
 -.3417 28.29298 34.33210
 -.3379 28.29836 34.32532
 -.3379 28.29944 34.31764
 -.3408 28.30267 34.31740
 -.3493 28.30052 34.31385
 -.3645 28.29192 34.30682
 -.3778 28.28224 34.30467
 -.4026 28.27148 34.30318
 -.4587 28.23922 34.28036
 -.4911 28.20480 34.27608
 -.5349 28.17898 34.28063
 -.5578 28.14994 34.28598
 -.6293 28.11767 34.27772
 -.6389 28.06604 34.26624
 -.6160 28.04023 34.26586
 -.5768 28.04130 34.27156
 -.5196 28.06281 34.28056
 -.5015 28.10153 34.29036
 -.4149 28.13487 34.30382
 -.3797 28.19617 34.32156
 -.3750 28.24243 34.33145
 -.3674 28.25856 34.32432
 -.3693 28.26610 34.31575
 -.3759 28.27147 34.31470
 -.3816 28.27147 34.31432
 -.4339 28.26395 34.30727
 -.4511 28.24351 34.31091
 -.4596 28.22092 34.30580
 -.4739 28.20586 34.30304
 -.4673 28.18973 34.29816
 -.4511 28.18758 34.29990
 -.4435 28.19403 34.30174
 -.4273 28.20586 34.30991
 -.4102 28.31337 34.44121
 -.4035 28.32520 34.44087
 -.4073 28.33381 34.44054
 -.4073 28.33918 34.44396
 -.4045 28.34241 34.44640
 -.4026 28.34348 34.44528
 -.4149 28.34456 34.44437
 -.4168 28.33918 34.44297
 -.4111 28.33596 34.44264
 -.4054 28.33703 34.44284
 -.4187 28.34026 34.44332
